名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/09/10(日) 15:01:16.70 ID:By2TBTaT0<> 苗字知らないけど <>奏たそファンスレ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:21:53.90 ID:hfTfoWFV0<> <a href="../test/read.cgi/livemegami/1694325676/720" rel="noopener noreferrer" target="_blank">&gt;&gt;720</a> <br> エッッッッッッ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:21:58.10 ID:pj3Yg/l30<> <a href="../test/read.cgi/livemegami/1694325676/743" rel="noopener noreferrer" target="_blank">&gt;&gt;743</a> <br> 奏くらい若いならまあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:21:59.05 ID:jrX2EmLr0<> なぁ、バチャ豚キモすぎだろ <br>  <br>  <br> https://i.imgur.com/jLxsn8Q.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:00.50 ID:UavzZbsI0<> <a href="../test/read.cgi/livemegami/1694325676/162" rel="noopener noreferrer" target="_blank">&gt;&gt;162</a> <br> 18世紀の韓国って文字すらなかったのに絵はあるんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:22:00.75 ID:M9KIk4OF0<> <a href="../test/read.cgi/livemegami/1694325676/349" rel="noopener noreferrer" target="_blank">&gt;&gt;349</a> <br> 青は勝手に落ちるから隙見せるなよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:03.75 ID:ViHETqSx0<> メガネかけてそうw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:22:03.35 ID:kTyxIWXX0<> こより「意欲がゴミの人嫌だな」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:22:05.78 ID:lcjSp0eD0<> 質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:05.98 ID:A3aQLzd50<> <a href="../test/read.cgi/livemegami/1694325676/722" rel="noopener noreferrer" target="_blank">&gt;&gt;722</a> <br> あれを本気で信じてるガイジおって草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:05.91 ID:imJVd89z0<> <a href="../test/read.cgi/livemegami/1694325676/690" rel="noopener noreferrer" target="_blank">&gt;&gt;690</a> <br> ストリーマーと絡ませたいグループの表向きの設定 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:07.48 ID:kOriZJ+M0<> 韓国は国是で反日してるのが根底の部分で信頼できなさがある <br> 中国人にしたって結局のところ中共の以降に逆らえないから台湾の2文字でバチギレしてくるわけじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:22:08.40 ID:uCMiPCQ30<> <a href="../test/read.cgi/livemegami/1694325676/596" rel="noopener noreferrer" target="_blank">&gt;&gt;596</a> <br> 素晴らしい監督 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:22:13.13 ID:7fW+FsER0<> 葛葉のKING聴いたら濡れたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:16.99 ID:lPWQT75+0<> <a href="../test/read.cgi/livemegami/1694325676/705" rel="noopener noreferrer" target="_blank">&gt;&gt;705</a> <br> 初配信で言ってただろ <br> 半分ネタだと思うけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:22:18.33 ID:ZK3j7egT0<> <a href="../test/read.cgi/livemegami/1694325676/621" rel="noopener noreferrer" target="_blank">&gt;&gt;621</a> <br> 家でテーハミングッ！って言い続けてれば自然と親韓になるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:22:18.44 ID:wA3O4avV0<> さかまたこよりはコミケでグッズ売り切れてなかったか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:18.87 ID:UHMt+HfW0<> アンチがどうとか中身がどうとか言ってるところ悪いんだけどさ <br>  <br> 単純に伸びが一番悪いの青だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:22:19.60 ID:2zBS04kt0<> <a href="../test/read.cgi/livemegami/1694325676/722" rel="noopener noreferrer" target="_blank">&gt;&gt;722</a> <br> 俺が前スレでそういうニュアンスでレスしたら青本人認定されたから気をつけろよｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:19.84 ID:EmBAYdWd0<> <a href="../test/read.cgi/livemegami/1694325676/738" rel="noopener noreferrer" target="_blank">&gt;&gt;738</a> <br> ルーナイトは深夜の方が多い印象 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:20.15 ID:jd3X4UY10<> なんかぺっさんの存在感薄くなったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:20.72 ID:iYAjwHLo0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> あ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:22:22.17 ID:J6jAU/1F0<> <a href="../test/read.cgi/livemegami/1694325676/700" rel="noopener noreferrer" target="_blank">&gt;&gt;700</a> <br> しかも４０以上の中でも底辺だろうな <br> 社会出てたら韓国人中国人と一緒に働く機会なんて山ほどあるし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:23.43 ID:Qhe7YqYZ0<> 昔使ってたキーボードどうよ？ <br> https://i.imgur.com/4TZY2t3.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:22:23.51 ID:qOuQHdtC0<> <a href="../test/read.cgi/livemegami/1694325676/621" rel="noopener noreferrer" target="_blank">&gt;&gt;621</a> <br> No Japan <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:25.78 ID:rbWm7nAR0<> ガチの役立たずなのら <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:22:26.40 ID:/gqjmjOv0<> <a href="../test/read.cgi/livemegami/1694325676/750" rel="noopener noreferrer" target="_blank">&gt;&gt;750</a> <br> 婆の糖質化始ったｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:28.28 ID:ObKezieo0<> <a href="../test/read.cgi/livemegami/1694325676/602" rel="noopener noreferrer" target="_blank">&gt;&gt;602</a> <br> ラミィは保守派だから韓国語とか興味ないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:30.40 ID:Z5t6XWM50<> <a href="../test/read.cgi/livemegami/1694325676/678" rel="noopener noreferrer" target="_blank">&gt;&gt;678</a> <br> るしあはるしあでスパチャクイーンってのあったし <br> マジで3期生最強だったんだよ… <br> やっぱ緑が居ないと締まらないってか緊張感が足りないから戻ってきて欲しいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:22:32.08 ID:pjRybOpg0<> てか歌で売り出していきたいならコボリスあたりの歌うまホロメン集めてユニット作ればよくね？なんでわざわざ新人で対して歌上手くもないライバー集めてるんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:37.23 ID:yi7fzE4G0<> <a href="../test/read.cgi/livemegami/1694325676/711" rel="noopener noreferrer" target="_blank">&gt;&gt;711</a> <br> まあ妬みたくなる気持ちは分かるよ <br> 自分等を捨てた人間がトップの箱に入ったんだもん <br> なろう系なら死んでるレベル <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:37.77 ID:dwH1cZy40<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> バ俺恥 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:38.78 ID:B5rcWzTu0<> んなたん行きまーす <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:38.71 ID:du+neOEa0<> <a href="../test/read.cgi/livemegami/1694325676/738" rel="noopener noreferrer" target="_blank">&gt;&gt;738</a> <br> 昨夜もルーナの実況皆無だったしな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:45.15 ID:DhLlZPD/0<> <a href="../test/read.cgi/livemegami/1694325676/732" rel="noopener noreferrer" target="_blank">&gt;&gt;732</a> <br> こういうことしてたらそりゃ韓国嫌いの人も増えるわな <br> みこめっとも気をつけなきゃあかんでマジで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:46.30 ID:JAsb/VMb0<> <a href="../test/read.cgi/livemegami/1694325676/623" rel="noopener noreferrer" target="_blank">&gt;&gt;623</a> <br> 休んでる理由も何してるかも随時報告してて明白だから <br> やれる範囲での活動はしてるし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:49.48 ID:kTd472KK0<> お前の推しがグロメンとコラボすることになった <br>  <br> どうする？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:52.14 ID:UYo59evp0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> ジャニーズ討伐どりゃああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:53.94 ID:YRmpn5D80<> <a href="../test/read.cgi/livemegami/1694325676/752" rel="noopener noreferrer" target="_blank">&gt;&gt;752</a> <br> 大日本帝国万歳&#128588; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:57.34 ID:rpDdfd1s0<> <a href="../test/read.cgi/livemegami/1694325676/783" rel="noopener noreferrer" target="_blank">&gt;&gt;783</a> <br> 無線がゴミ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:22:59.97 ID:UYo59evp0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> ジャニーズ討伐どりゃああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:01.53 ID:e7eXwSk70<> 風呂上がりのふわもこ&#128525; <br>  <br> FUWAMOCO&#128062;holoEN @fuwamoco_en (2023/09/10 15:21:55) <br> Out of the bath!! &#128062;&#129767;　FUWAMOCO is going to sleep soundly tonight!! <br>  <br> Thank you for today, Ruffians!! BAU BAU～&#129653;&#129655; <br> https://ohayua.cyou/tweet/1700756468792996108/fuwamoco_en <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:03.32 ID:UYo59evp0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> ジャニーズ討伐どりゃああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:07.84 ID:llFNRukg0<> <a href="../test/read.cgi/livemegami/1694325676/767" rel="noopener noreferrer" target="_blank">&gt;&gt;767</a> <br> ウメハラ「配信どれくらいやってんの？」 <br> どくら「5～6時間、長かったら10時間ぐらいですね」 <br> ウメハラ「俺の次ぐらいにやってんじゃない？」 <br> どぐら「配信やらない日があったら、あ！今日やってない！って思っちゃう」 <br> ウメハラ「わかるわかる。俺も週1で休みにしようと思ってたけど、やっちゃうね。この仕事にしがみつこうって気持ちがある。」 <br> どぐら「この仕事じゃないと無理っすね。決まった時間に出勤するとかきついですよ。むしろ、今これでお金もらえるって、嘘でしょ！？って感覚なんですよ」 <br>  <br> ウメハラ「そうなのよ。こんなんで金もらっちゃいけないのよ本来。 <br> （コロナで）命を助けてもらったじゃん俺。これが仕事なんだなって。 <br> 俺も人を楽しませてはいるかもしれないけど、あれが人の役に立つ良い仕事だよ。お百姓さんとかもそう。 <br> 絶対に人の役に立つ仕事ってあるじゃん、そういう仕事と比べたらヤクザな仕事だよ。 <br> だからせめて頑張らないといけない。 <br> こんな仕事やってのほほんとサボってるやつってマジでゴミだよ。ゴミ中のゴミだよ。マジでゴミだと思うよ。」 <br> どぐら「この環境ってやればやるほど自分のためになるじゃないですか。これ頑張れないって、じゃあ何なら頑張れるの？って思う」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:23:09.26 ID:wkMQrAux0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> 下にいる人が豚？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:09.32 ID:enQqXoNV0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> &#128117;うちのヒガシくんの擁護埋まるの嫌なのねんっ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:23:10.21 ID:1+Cg8OOd0<> ござるが圧倒的グッズ人気って確定なん？ <br> いつものござる隊の妄想じゃないの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:14.64 ID:bpB0J+D50<> <a href="../test/read.cgi/livemegami/1694325676/742" rel="noopener noreferrer" target="_blank">&gt;&gt;742</a> <br> 何処いってもワッチョイつけないだろ？変らんよここに居よう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:23:17.35 ID:2zBS04kt0<> <a href="../test/read.cgi/livemegami/1694325676/750" rel="noopener noreferrer" target="_blank">&gt;&gt;750</a> <br> 何か病的な物を感じるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:17.74 ID:l+Eb73S40<> <a href="../test/read.cgi/livemegami/1694325676/796" rel="noopener noreferrer" target="_blank">&gt;&gt;796</a> <br> らでん奏はじめ <br> なら歓迎 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:23:19.85 ID:K4dp1/O80<> みこちがみんなに若いって言ってたから全員若い説あるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:23:22.49 ID:SYMFa+ZN0<> <a href="../test/read.cgi/livemegami/1694325676/754" rel="noopener noreferrer" target="_blank">&gt;&gt;754</a> <br> アメリカ以外の国ってなんの価値があんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:22.96 ID:Drgqgt0p0<> <a href="../test/read.cgi/livemegami/1694325676/680" rel="noopener noreferrer" target="_blank">&gt;&gt;680</a> <br> アルテア居るし… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:24.56 ID:a27l9yaW0<> 青は前世はしらんけど配信がくそちゅま過ぎた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:24.91 ID:IQWItlKi0<> <a href="../test/read.cgi/livemegami/1694325676/754" rel="noopener noreferrer" target="_blank">&gt;&gt;754</a> <br> ソースは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:23:25.41 ID:2J5jBe2x0<> <a href="../test/read.cgi/livemegami/1694325676/690" rel="noopener noreferrer" target="_blank">&gt;&gt;690</a> <br> イノナカです… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:25.89 ID:yxHWxuSs0<> <a href="../test/read.cgi/livemegami/1694325676/484" rel="noopener noreferrer" target="_blank">&gt;&gt;484</a> <br> 英語喋れないのによくツアー組まずに海外行くよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:25.52 ID:wdOY1G0l0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> バチャ豚きも <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:26.59 ID:YRmpn5D80<> 7期ってカワボいた？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:25.33 ID:C3xZIf9v0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> 婆さん群がってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:23:30.61 ID:AAqYuZOl0<> 運営はどこまで知った上で採用したのか気になるわ、まぁ真面目に活動してくれるなら文句は言わんが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:35.65 ID:A3aQLzd50<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> ここにもわざわざ見に行って張ってきてる豚おるしな <br> 必死に好き嫌いで連投してそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:23:38.47 ID:sY/JiLTo0<> <a href="../test/read.cgi/livemegami/1694325676/700" rel="noopener noreferrer" target="_blank">&gt;&gt;700</a> <br> 煽りネタも20年30年前のものまだ使ってたりするし下手したら年金ジジイかもしれん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:39.05 ID:LWGZkAZ/0<> <a href="../test/read.cgi/livemegami/1694325676/724" rel="noopener noreferrer" target="_blank">&gt;&gt;724</a> <br> 君も壊れてねねと一緒になろ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:42.03 ID:IPIWFOXo0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> 東山ってジャニーさんに寵愛受けてた人じゃないの <br> 大丈夫なのな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:42.53 ID:rpDdfd1s0<> <a href="../test/read.cgi/livemegami/1694325676/767" rel="noopener noreferrer" target="_blank">&gt;&gt;767</a> <br> 7期逃げて&#128561; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:23:43.73 ID:NIkH6QTt0<> <a href="../test/read.cgi/livemegami/1694325676/732" rel="noopener noreferrer" target="_blank">&gt;&gt;732</a> <br> ちゃんこ鍋wwwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:44.35 ID:jdfP0L9w0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> トレンド独占どりゃあああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:48.85 ID:jdfP0L9w0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> トレンド独占どりゃあああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:23:54.89 ID:GoVYPPJ30<> <a href="../test/read.cgi/livemegami/1694325676/398" rel="noopener noreferrer" target="_blank">&gt;&gt;398</a> <br> お前ってマジで我慢できずにそのワード使うよな <br> カタワガイジ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:59.78 ID:qQQ1ZkaW0<> <a href="../test/read.cgi/livemegami/1694325676/813" rel="noopener noreferrer" target="_blank">&gt;&gt;813</a> <br> まあ配信が良ければもっとまともな擁護も出てたんだろうな <br> 配信がダメだったからダブルパンチよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:23:59.46 ID:xugZiEaI0<> <a href="../test/read.cgi/livemegami/1694325676/743" rel="noopener noreferrer" target="_blank">&gt;&gt;743</a> <br> ぼっちざろっくみたいなのやりたいんだろ？ <br> あと、バンドリ？とか、よく知らんけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:23:58.20 ID:h7CAZss80<> 青とか別に擁護する理由もないからなぁ <br> 引退してもあ～そうってなるだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:24:00.43 ID:5qbzc1jm0<> <a href="../test/read.cgi/livemegami/1694325676/750" rel="noopener noreferrer" target="_blank">&gt;&gt;750</a> <br> 婆さんの嫉妬って怖いなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:01.37 ID:snFoZsa50<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> ホロライブ最強！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:05.05 ID:I9uVgyp30<> ルーナ武器と機体なんも弄ってないけど大丈夫か？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:06.94 ID:3vnpq+Zr0<> 収益化記念！メンシ解禁！どりゃああ～ <br>  <br> ここまではみんなやるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:24:09.49 ID:7fW+FsER0<> さかまた <br> 同接最下位 <br> 再生数最下位 <br> グッズ人気最下位 <br> 歌唱力最下位 <br>  <br> 配信者としても稼ぐ人材としても最底なんだからこいつ採用した担当者はクビにしろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:10.90 ID:oGVz4eh90<> <a href="../test/read.cgi/livemegami/1694325676/423" rel="noopener noreferrer" target="_blank">&gt;&gt;423</a> <br> ラプちゃんより年下か <br> たしかラプちゃんは1万歳くらいじゃなかったっけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:11.44 ID:jdfP0L9w0<> なんか連投になっちまった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:11.46 ID:ViHETqSx0<> ルーナ草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:12.13 ID:GelB0bvj0<> ホロアンってケンモメン多いよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:24:13.37 ID:K4dp1/O80<> <a href="../test/read.cgi/livemegami/1694325676/741" rel="noopener noreferrer" target="_blank">&gt;&gt;741</a> <br> そもそもスパチャももう強くないござるレベルまで落ちてる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:19.60 ID:HXipjVpd0<> いい加減好き嫌い持ち出しはババアと同レベルなの自覚してくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:20.55 ID:LOyZ6d9A0<> 俺がデバイスメンでも歌なんて捨てて配信一本でいくわ <br> イノナカに入るかホロライブに入るかどっちか選べって言われてるようなもんだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:24:24.65 ID:5qbzc1jm0<> <a href="../test/read.cgi/livemegami/1694325676/818" rel="noopener noreferrer" target="_blank">&gt;&gt;818</a> <br> かなーで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:33.10 ID:Cat7l4Qo0<> <a href="../test/read.cgi/livemegami/1694325676/818" rel="noopener noreferrer" target="_blank">&gt;&gt;818</a> <br> 轟 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:37.64 ID:rbWm7nAR0<> <a href="../test/read.cgi/livemegami/1694325676/835" rel="noopener noreferrer" target="_blank">&gt;&gt;835</a> <br> 初期ブレ付けてるならなんとかなるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:24:37.76 ID:8mcbTywL0<> <a href="../test/read.cgi/livemegami/1694325676/774" rel="noopener noreferrer" target="_blank">&gt;&gt;774</a> <br> それカバーに待機させられたとかって意味じゃなくて何回もオーディション受け続けたみたいな意味じゃないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:24:39.83 ID:y38uSCBp0<> <a href="../test/read.cgi/livemegami/1694325676/752" rel="noopener noreferrer" target="_blank">&gt;&gt;752</a> <br> こういうストライプ使っただけで旭日旗って発狂するのがチョンなんだよな <br> たぁの大神のサムネ変えられたのホロリスなら分かってるはずなんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:24:39.98 ID:BxNt0nOs0<> チュニドラやばいけど地味に日ハムもえぐいな <br> チュニドラが凄すぎて霞んでるけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:41.04 ID:G+v6gcLr0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br>  <br> https://i.imgur.com/X0DuXdd.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:41.78 ID:yxHWxuSs0<> <a href="../test/read.cgi/livemegami/1694325676/732" rel="noopener noreferrer" target="_blank">&gt;&gt;732</a> <br> カレー、すき焼き、おでんは鍋に入るのか… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:43.57 ID:Drgqgt0p0<> <a href="../test/read.cgi/livemegami/1694325676/763" rel="noopener noreferrer" target="_blank">&gt;&gt;763</a> <br> 加減しろ婆 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:43.71 ID:bJkB8VAX0<> <a href="../test/read.cgi/livemegami/1694325676/788" rel="noopener noreferrer" target="_blank">&gt;&gt;788</a> <br> まだ言ってんのか <br> 二度と戻ってくることは無いよ&#129315;&#129315;&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:44.98 ID:q9DcBF890<> りりーかの数字に執着してるの一切隠さないとこすき&#9786; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:45.90 ID:mB2YaZSr0<> <a href="../test/read.cgi/livemegami/1694325676/818" rel="noopener noreferrer" target="_blank">&gt;&gt;818</a> <br> らでん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:24:46.29 ID:jGcqLL9z0<> まぁ青が活動頑張るなら応援するし前世みたいな振る舞い続けたら叩けばいいや <br> 本当は採用時点で地雷臭はじいてほしいけどな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:48.87 ID:Pf36U9W00<> <a href="../test/read.cgi/livemegami/1694325676/754" rel="noopener noreferrer" target="_blank">&gt;&gt;754</a> <br> 正直ヤバイデンよりトランプの方がだいぶマシだぞ <br> ヤバイデンがどれだけ人殺して経済ガタガタにしてるか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:47.72 ID:PcIsES+Z0<> <a href="../test/read.cgi/livemegami/1694325676/818" rel="noopener noreferrer" target="_blank">&gt;&gt;818</a> <br> 7期がいない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:51.27 ID:P63CZGXF0<> はじめはルーナかござるのどっち？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:24:51.91 ID:ydMs6iJG0<> <a href="../test/read.cgi/livemegami/1694325676/266" rel="noopener noreferrer" target="_blank">&gt;&gt;266</a> <br> Vtuberに負けた雑魚 <br> 使いもんにならないから辞めて良いよ <>
