名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/12/30(金) 23:20:02.57 ID:MECXLR0X0<> ポケモン対戦しよう <>ぺこみこポケ戦争 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:42:40.08 ID:jXZ5vpUL0<> <a href="../test/read.cgi/livemegami/1672410002/729" rel="noopener noreferrer" target="_blank">&gt;&gt;729</a> <br> 太ももみせて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:42:45.12 ID:SILXtUhj0<> 実際誰か抜くとしたらミミッキュだよな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:42:46.26 ID:3HrgmSgj0<> <a href="../test/read.cgi/livemegami/1672410002/494" rel="noopener noreferrer" target="_blank">&gt;&gt;494</a> <br> 誰だよそいつ知らねぇよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:42:51.46 ID:DEc4EciM0<> <a href="../test/read.cgi/livemegami/1672410002/746" rel="noopener noreferrer" target="_blank">&gt;&gt;746</a> <br> もこう！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:42:54.41 ID:CraXVbkk0<> ペパーの物語 <br>  <br> 完 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:42:55.74 ID:YwRrXBq30<> <a href="../test/read.cgi/livemegami/1672410002/745" rel="noopener noreferrer" target="_blank">&gt;&gt;745</a> <br> まぁ同じ畑で育ってるしな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:02.52 ID:zeMUnUrd0<> <a href="../test/read.cgi/livemegami/1672410002/732" rel="noopener noreferrer" target="_blank">&gt;&gt;732</a> <br> ぺこらのほうが裏強かったし昼だぞ <br> スバルの最終回とラミィころさんの配信とポルカこよりの色違い全部やってたからな <br> つうかいつまでマリンスバルすいちゃんが裏で配信してると思ってんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:05.90 ID:UKvDgXBO0<> <a href="../test/read.cgi/livemegami/1672410002/664" rel="noopener noreferrer" target="_blank">&gt;&gt;664</a> <br> ぎりわるでぐちゃぐちゃのYAGOOが見られそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:43:05.94 ID:yol+5wuh0<> みこち泣いてます… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:09.26 ID:CwXAJxK00<> <a href="../test/read.cgi/livemegami/1672410002/748" rel="noopener noreferrer" target="_blank">&gt;&gt;748</a> <br> (  ･&#7620;&#7109;･&#7621; )そうなんだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:13.84 ID:l71ayslx0<> <a href="../test/read.cgi/livemegami/1672410002/758" rel="noopener noreferrer" target="_blank">&gt;&gt;758</a> <br> アンテもそこそこだった気がする <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:17.22 ID:9OQAHaGE0<> みこち泣かないで <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:43:19.39 ID:unsUWSAg0<> さかまたはSVのラストで茶化しまくってて萎えたなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:24.43 ID:6yLPfndr0<> <a href="../test/read.cgi/livemegami/1672410002/742" rel="noopener noreferrer" target="_blank">&gt;&gt;742</a> <br> そんな事言ってないでせっかくなんだから年末を楽しんだほうがいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:25.40 ID:kQyL7clC0<> みこち泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:28.59 ID:4UkqGBiP0<> ペパーに感情移入して泣くのはわかるけどコライドンのタイヤに感情移入して泣くのは正直意味分かんねえわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:34.16 ID:hNatfa920<> ボンボヤージュw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:36.77 ID:LB8y3k7H0<> みちずれ分かってたならビルドでよくねー？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:46.86 ID:7GIgYjKI0<> <a href="../test/read.cgi/livemegami/1672410002/757" rel="noopener noreferrer" target="_blank">&gt;&gt;757</a> <br> まあみこちは好きな映画は見た後でも布教のために35Pと同時視聴するけどな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:46.65 ID:RCN7o+Eh0<> 最終回はねねちが最強だった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:47.97 ID:fO24TS+O0<> ショート動画非表示の拡張機能入れてやっと快適になったわ <br> はやく消えねーかなこのゴミ機能 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:43:56.15 ID:BXuldL+t0<> <a href="../test/read.cgi/livemegami/1672410002/782" rel="noopener noreferrer" target="_blank">&gt;&gt;782</a> <br> みこち～(´・ω:;.:... <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:01.05 ID:AkqKjRm80<> ラジコンしょうもない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:02.58 ID:CwXAJxK00<> <a href="../test/read.cgi/livemegami/1672410002/752" rel="noopener noreferrer" target="_blank">&gt;&gt;752</a> <br> <a href="../test/read.cgi/livemegami/1672410002/759" rel="noopener noreferrer" target="_blank">&gt;&gt;759</a> <br> <a href="../test/read.cgi/livemegami/1672410002/767" rel="noopener noreferrer" target="_blank">&gt;&gt;767</a> <br> <a href="../test/read.cgi/livemegami/1672410002/684" rel="noopener noreferrer" target="_blank">&gt;&gt;684</a> <br> (  ･&#7620;&#7109;･&#7621; )いちいちID変えんな <br> <a href="../test/read.cgi/livemegami/1672410002/761" rel="noopener noreferrer" target="_blank">&gt;&gt;761</a> <br> (  ･&#7620;&#7109;･&#7621; )Twitterに電話番号教えたくない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:03.28 ID:68vDXmmk0<> <a href="../test/read.cgi/livemegami/1672410002/760" rel="noopener noreferrer" target="_blank">&gt;&gt;760</a> <br> 多分ホロ1頭はいいわ <br> 他がちょっとあれなだけで <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:44:03.90 ID:bLPazhXd0<> は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:44:05.74 ID:DYBI/zPz0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:06.41 ID:HiSQmcXd0<> 泣いています <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:08.40 ID:m/bfE4qc0<> えぇ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:44:08.56 ID:Rl/2VA1S0<> みこちひーん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:08.67 ID:iseovrlk0<> <a href="../test/read.cgi/livemegami/1672410002/782" rel="noopener noreferrer" target="_blank">&gt;&gt;782</a> <br> 頭おかしくなる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:44:10.19 ID:TkcVZhgz0<> 沼 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:10.46 ID:FnL9AaAD0<> <a href="../test/read.cgi/livemegami/1672410002/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> あの、裏にいるのそのぺこちゃんです… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:44:11.68 ID:1BoFsdfM0<> こより今日はママになってくれるんだな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:12.76 ID:7dXSH1Oj0<> まあ、スバルどうせならP4Aを見れば良いのにな <br> ガンソよりは今のリスナー層に受けるやろに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:13.69 ID:SILXtUhj0<> エアプコメに釣られました… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:44:13.47 ID:rZzuGgnh0<> ぺこら何してんだよ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:22.39 ID:NolBY9ez0<> <a href="../test/read.cgi/livemegami/1672410002/785" rel="noopener noreferrer" target="_blank">&gt;&gt;785</a> <br> でもみこちが見たことある映画の同時視聴回正直微妙じゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:22.30 ID:VRjOdb9v0<> 顔文字さぁ“ここ”にいるんだからわかるだろ処女なのか？違うのか？&#129412; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:24.33 ID:oPMdA2DE0<> <a href="../test/read.cgi/livemegami/1672410002/747" rel="noopener noreferrer" target="_blank">&gt;&gt;747</a> <br> ねーよカス <br> 調子のんな助手 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:25.06 ID:m/bfE4qc0<> まあどうせ負けやしええか&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:28.50 ID:9CN34e8L0<> みこち～&#127789;&#128557;&#129366; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:29.09 ID:u3sqr7rD0<> 交代読みでふんどでいいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:30.09 ID:U8N7bC4M0<> コメント欄弱すぎだろ <br> こよりが正解やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:31.11 ID:7uVKTUl50<> あくたんとクソガキ同じ日に歌ってみたをあげてしまったばかりに再生数の差が目立つかと思いきや <br> どっちもたいしたことなかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:44:31.08 ID:rwC+7QGF0<> ゲンガーにパンチ&#128074; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:44:31.92 ID:0sEHBA4a0<> ペパー悲しすぎるだろ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:44:32.33 ID:85oUtaJT0<> ぺっさんラジコンから脱却しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:35.76 ID:WFUt4epN0<> これペパー主役なん？ <br> ずっと中心やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:44:36.66 ID:bLPazhXd0<> ぺっさんのラジコン酷すぎるよ... <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:37.89 ID:YATWVI310<> ぺっさああああああん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:37.93 ID:DsUlZyng0<> 俺も泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:39.41 ID:BXuldL+t0<> みこち～(´・ω:;.:... <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:44:39.90 ID:buStLFxT0<> ペパ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:44.93 ID:GmDG2YZk0<> つよいポケモン <br> よわいポケモン <br> そんなのひとのかって <br> ほんとうにつよいトレーナーなら <br> ゲーフリははやくジャラランガを入国させるべき <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:46.13 ID:na6EqsTa0<> <a href="../test/read.cgi/livemegami/1672410002/645" rel="noopener noreferrer" target="_blank">&gt;&gt;645</a> <br> いつも2日くらいしか間隔空けてなかったのを今回1週間も空いてしまったのと今日の被りがデカかったな <br> 先週にやってたら軽く4万超えてたと思う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:48.29 ID:Mb+hWqB+0<> ぺっさん…嘘だよな&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:51.51 ID:+5aa64nx0<> コメントに頼るな勢多いけどこんだけコメントあって無視したら絶対叩くよね <br> こいつらすげーな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:52.55 ID:pcdG6Qvm0<> みこち泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:44:53.91 ID:Rl/2VA1S0<> <a href="../test/read.cgi/livemegami/1672410002/815" rel="noopener noreferrer" target="_blank">&gt;&gt;815</a> <br> 主人公だぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:54.86 ID:iO77Rm/10<> 顔文字がちで女なの？たしかまんさん特有のつまらなさあるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:56.31 ID:7GIgYjKI0<> みこちガチ泣きしてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:57.23 ID:VFfkHv/20<> このラジコン壊れてるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:57.61 ID:+44JfV1s0<> ラジコンもコントローラーも壊れてやがる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:58.85 ID:AkqKjRm80<> もうブラッキー倒せないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:44:58.86 ID:S8tdByQZ0<> <a href="../test/read.cgi/livemegami/1672410002/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> そもそもぺこらと被ってるんだけどｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:01.05 ID:0j+t4xRr0<> バレてるアンスレ民ほぼ100％女ばっかりなんだけどマジで嫉妬に狂った成人女性しか居ねーの？このゴミスレ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:45:01.12 ID:dXJ/BbiH0<> みこち&#12316;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:02.04 ID:TNaczoX30<> ぺこらコメントに足引っ張られてちょっとイライラで草 <br> こういうのでいいんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:05.56 ID:3HrgmSgj0<> ペパー許せねぇよ&#129412; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:05.89 ID:oQcz5C8J0<> ラジコンのくせにコメントに切れてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:07.77 ID:OBfw38Nu0<> みこちゃんは何で嘘泣きしてるんだい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:09.30 ID:Q0zG7p120<> みこち鼻水スゴすぎるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:10.24 ID:zeMUnUrd0<> <a href="../test/read.cgi/livemegami/1672410002/799" rel="noopener noreferrer" target="_blank">&gt;&gt;799</a> <br> ？ <br> 裏が強いって話だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:10.43 ID:zG0Cf3BK0<> &#129412;え？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:10.73 ID:aaFPzGlJ0<> <a href="../test/read.cgi/livemegami/1672410002/811" rel="noopener noreferrer" target="_blank">&gt;&gt;811</a> <br> どっちも需要ないからさっさと配信してくれ　そうすりゃ動画も再生増えるんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:10.77 ID:gqyW9+BW0<> すまん爆速クリアしてなんで泣けるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:12.14 ID:4hLVLAHD0<> みこち泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:12.78 ID:AkqKjRm80<> みこち～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:14.43 ID:p9ZXiTKL0<> でもねねちはポケモンの数字が自身の人気に繋がってないじゃん <br>  <br> 12月26日Among Us同接ランキング <br>  <br> 26,231 マリン <br> 22,388 ぺこら <br> 16,335 フブキ <br> 12,359 ラミィ <br> 8,148 こより <br> 6,139 ねねち <br> 5,837 クロエ <br> 5,628 ポルカ <br> 3,252 ルイ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:16.45 ID:GRZ8jmmL0<> わためも泣いています <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:18.06 ID:9CN34e8L0<> みこちー&#127789;&#128557;&#129366; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:18.22 ID:7uVKTUl50<> <a href="../test/read.cgi/livemegami/1672410002/806" rel="noopener noreferrer" target="_blank">&gt;&gt;806</a> <br> 鉄のブジン見てロズレイドだ！って言っちゃうレベルだけど大丈夫そ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:21.03 <> 演技　やめなよ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:23.47 ID:LB8y3k7H0<> エアコメ勝手に拾ってキレるの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:24.16 ID:sUux/HTM0<> 野うさぎエアプ多すぎてぺさんぶちぎれてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:25.96 ID:Z2BlPNsz0<> <a href="../test/read.cgi/livemegami/1672410002/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> 登山ピーク直前くらいでN字バグ起きたしなあ <br> 4万は本来いってたはず <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:45:25.85 ID:Woig9/ou0<> こよりって上手いほうなんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:26.64 ID:yAqGNvSf0<> ぺこらがエアプコメ拾って間違った指示にキレてるけどそもそもランクマでコメントに頼ってる方が悪いよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:27.24 ID:2j8zgqtG0<> 降参しよう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:30.19 ID:BXuldL+t0<> みこち～(´・ω:;.:... <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:45:30.84 ID:Rl/2VA1S0<> <a href="../test/read.cgi/livemegami/1672410002/821" rel="noopener noreferrer" target="_blank">&gt;&gt;821</a> <br> 初期クッソ弱かった600族の恥さらし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:45:32.34 ID:6+JlCUTv0<> みこち、泣いてます… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:36.19 ID:TDohX4vo0<> こよ&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:45:36.45 ID:LU3b83PO0<> みこち～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:37.42 ID:7GIgYjKI0<> みこちの鼻をすする音が五臓六腑に染み渡る <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:40.21 ID:CRpQkgXV0<> ぺっさんは今まで裏に誰がいても数字だしきてたのに被せられたら数字落ちるてそれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:41.86 ID:47x6yXor0<> 主人公が喋らない系だから仕方ないんだけど <br> ラスボスが母親で大切なものの為に体を張れて <br> どう考えてもペパーの方が主人公だよねこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:50.27 ID:1QVMLT9w0<> わため泣いてませんでした <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:52.20 ID:CwXAJxK00<> <a href="../test/read.cgi/livemegami/1672410002/805" rel="noopener noreferrer" target="_blank">&gt;&gt;805</a> <br> (  ･&#7620;&#7109;･&#7621; )処女といえば処女だな <br> <a href="../test/read.cgi/livemegami/1672410002/827" rel="noopener noreferrer" target="_blank">&gt;&gt;827</a> <br> (  ･&#7620;&#7109;･&#7621; )性別は秘密な <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:53.01 ID:9OQAHaGE0<> <a href="../test/read.cgi/livemegami/1672410002/855" rel="noopener noreferrer" target="_blank">&gt;&gt;855</a> <br> うん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:53.20 ID:NolBY9ez0<> みこちの語りで泣きそうだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:55.05 ID:FnL9AaAD0<> <a href="../test/read.cgi/livemegami/1672410002/840" rel="noopener noreferrer" target="_blank">&gt;&gt;840</a> <br> そうですねぺこちゃん弱くてごめんなさい… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:58.83 ID:6MIUSpDz0<> <a href="../test/read.cgi/livemegami/1672410002/824" rel="noopener noreferrer" target="_blank">&gt;&gt;824</a> <br> でもこよはコメ欄消して普通にうまくいってたけど？ <br> コメント調教できるのも実況者の実力だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:58.93 ID:7uVKTUl50<> <a href="../test/read.cgi/livemegami/1672410002/842" rel="noopener noreferrer" target="_blank">&gt;&gt;842</a> <br> まるで配信の需要があるみたいにいうね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:58.66 ID:4U17OnIA0<> わためも泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:45:59.16 ID:O24+vl5S0<> <a href="../test/read.cgi/livemegami/1672410002/773" rel="noopener noreferrer" target="_blank">&gt;&gt;773</a> <br> いや必死すぎやろ野っさん…ここまでくると哀れやで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:03.14 ID:rCF6BALo0<> 桃鈴ねね @momosuzunene (2022/12/30 23:45:43) <br> 0:30に起きて！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！ <br> http://twitter.com/momosuzunene/status/1608836739027841024 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:04.25 ID:3HrgmSgj0<> みこちはほんま感受性豊か&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:04.51 ID:p9ZXiTKL0<> <a href="../test/read.cgi/livemegami/1672410002/815" rel="noopener noreferrer" target="_blank">&gt;&gt;815</a> <br> 狂言回しだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:04.64 ID:8A8bcNte0<> <a href="../test/read.cgi/livemegami/1672410002/832" rel="noopener noreferrer" target="_blank">&gt;&gt;832</a> <br> アスペってんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:06.47 ID:Vk/iwtuT0<> ぺっさん始めたてだから謙遜してるのかもしれんが <br> もうエアプ米より実戦してるペっさんの方が強いぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:46:08.99 ID:rwC+7QGF0<> ぺこら勝てなくなってきたな <br> 時間帯の問題か？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:46:10.11 ID:slngCBX10<> ぺっさんさすがに勝率低すぎねえ？ <br> ちなエアプ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:46:15.04 ID:NpQVH3V60<> みちこは共感性高いから質が出るな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:18.19 ID:+pqjf4GP0<> みこちの鼻水欲しいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:19.43 ID:rnYqT4hN0<> 正直ランクマはこよりのが質あるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:25.13 ID:aaFPzGlJ0<> <a href="../test/read.cgi/livemegami/1672410002/871" rel="noopener noreferrer" target="_blank">&gt;&gt;871</a> <br> いや？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:26.19 ID:u3sqr7rD0<> ドラパこの使い方するならサザンでいいよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:27.57 ID:ydwEEGm10<> <a href="../test/read.cgi/livemegami/1672410002/879" rel="noopener noreferrer" target="_blank">&gt;&gt;879</a> <br> キッズ寝るしな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:27.56 ID:EmzGbubV0<> え？ぺっさんあくあ以上にポケモン上手いのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:31.14 ID:OBfw38Nu0<> わためそろそろ下履こうか… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:31.58 ID:hNatfa920<> <a href="../test/read.cgi/livemegami/1672410002/874" rel="noopener noreferrer" target="_blank">&gt;&gt;874</a> <br> 嘘だろ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:46:31.83 ID:UrojioFt0<> 兔化計画の中にもみこちの名前無かった&#128542; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:35.08 ID:DEc4EciM0<> <a href="../test/read.cgi/livemegami/1672410002/840" rel="noopener noreferrer" target="_blank">&gt;&gt;840</a> <br> きみがその素晴らしいぺこら持ち上げるもんだから今裏にぺこらいるけど？って言われてるだけでは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:36.17 ID:aE0csP/80<> <a href="../test/read.cgi/livemegami/1672410002/685" rel="noopener noreferrer" target="_blank">&gt;&gt;685</a> <br> 肯定するしないは勝手だけど叩くのはクソ以外にないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/30(金) 23:46:36.23 ID:0Fsc+QF30<> <a href="../test/read.cgi/livemegami/1672410002/855" rel="noopener noreferrer" target="_blank">&gt;&gt;855</a> <br> 配信者の悪い所出てるわ <br> 自分で考えてないから実力でも何でもない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/30(金) 23:46:38.45 ID:VRjOdb9v0<> <a href="../test/read.cgi/livemegami/1672410002/866" rel="noopener noreferrer" target="_blank">&gt;&gt;866</a> <br> &#129412;&#129412;&#129412;&#129412; <>
